word,emotion,emotion-intensity-score
leftout,sad,
lethargy,sad,
lone,sad,
lonesomeness,sad,
losing hope,sad,
lost hope,sad,
lowly,sad,
max pain,sad,
maxpain,sad,
meaningless,sad,
meek,sad,
meh,sad,
memories,sad,
mercy,sad,
messy,sad,
miserableness,sad,
misfortunate,sad,
misrepresentation,sad,
missed,sad,
mistake,sad,
misty,sad,
mixedemotions,sad,
monsoon,sad,
moody,sad,
murdered,sad,
needalife,sad,
nether,sad,
no bueno,sad,
noo,sad,
not amazed,sad,
not amused,sad,
not cute,sad,
not enjoying,sad,
not fulfilled,sad,
not good,sad,
not happy,sad,
not liking,sad,
notgood,sad,
numbness,sad,
ouch,sad,
ovation,sad,
overcast,sad,
painfulness,sad,
paucity,sad,
pensive,sad,
perplexity,sad,
pine,sad,
pointless,sad,
poop,sad,
poorly,sad,
pounded,sad,
puff,sad,
rack,sad,
recidivism,sad,
refused,sad,
regrets,sad,
remorseful,sad,
repress,sad,
rip,sad,
ripper,sad,
ripping,sad,
ripping down,sad,
roast,sad,
roasted,sad,
rough,sad,
rue,sad,
rueful,sad,
ruefulness,sad,
sadder,sad,
saddest,sad,
sap,sad,
scalped,sad,
scarcely,sad,
scarcity,sad,
secluded,sad,
setback,sad,
shamed,sad,
shamefaced,sad,
should have,sad,
should have bought,sad,
should have sold,sad,
sigh,sad,
skid,sad,
slapped,sad,
slaughtered,sad,
slaughterfest,sad,
sloppy,sad,
sluggish,sad,
smh,sad,
solitariness,sad,
solitary,sad,
sorrowfulness,sad,
splitting,sad,
stained,sad,
sterile,sad,
struggle,sad,
struggling,sad,
subsidence,sad,
sunk,sad,
sykes,sad,
taint,sad,
tears,sad,
theend,sad,
toocold,sad,
took the hit,sad,
torments,sad,
tortured,sad,
tortures,sad,
tough,sad,
trauma,sad,
ugh,sad,
unable,sad,
unacceptable,sad,
unacknowledged,sad,
unequal,sad,
unexplained,sad,
unfortunate,sad,
unhappily,sad,
unhealthy,sad,
unimportant,sad,
uninspired,sad,
uninterested,sad,
uninteresting,sad,
uninvited,sad,
unpublished,sad,
unrealistic,sad,
unsatisfying,sad,
unsuccessful,sad,
untitled,sad,
unwelcome,sad,
unworthy,sad,
upbeat,sad,
upsets,sad,
void,sad,
vulnerable,sad,
wane,sad,
wannacry,sad,
we are red,sad,
we lost,sad,
weak,sad,
weakened,sad,
wearily,sad,
weariness,sad,
whack,sad,
whacked,sad,
whipsaw,sad,
wince,sad,
wiped,sad,
wish i had,sad,
woefulness,sad,
worst,sad,
wounded,sad,
wreck,sad,
wrinkled,sad,
wrong moves,sad,
wrongdoing,sad,
wrongful,sad,
wrongly,sad,
yikes,sad,
you win,sad,
you won,sad,
anguishedface,sad_emojis,
brokenheart,sad_emojis,
coffin,sad_emojis,
coldface,sad_emojis,
confoundedface,sad_emojis,
cryingcatface,sad_emojis,
cryingface,sad_emojis,
disappointedbutrelievedface,sad_emojis,
disappointedface,sad_emojis,
facewithcoldsweat,sad_emojis,
facewithheadbandage,sad_emojis,
facewithmedicalmask,sad_emojis,
facewithoutmouth,sad_emojis,
facewithrollingeyes,sad_emojis,
facewiththermometer,sad_emojis,
frowningface,sad_emojis,
frowningfacewithopenmouth,sad_emojis,
loudlycryingface,sad_emojis,
pensiveface,sad_emojis,
perseveringface,sad_emojis,
personfacepalming,sad_emojis,
personfrowning,sad_emojis,
sadface,sad_emojis,
sickface,sad_emojis,
slightlyfrowningface,sad_emojis,
sneezingface,sad_emojis,
thumbsdown,sad_emojis,
tiredface,sad_emojis,
unamusedface,sad_emojis,
wearycatface,sad_emojis,
wearyface,sad_emojis,
woozyface,sad_emojis,
zippermouthface,sad_emojis,
absurd,surprise,
amazed,surprise,
amazes,surprise,
any idea,surprise,
any ideas,surprise,
assessment,surprise,
astonied,surprise,
astonished,surprise,
astounded,surprise,
astoundment,surprise,
baffle,surprise,
baffled,surprise,
baffles,surprise,
bamm,surprise,
bananas,surprise,
blown away,surprise,
burlesque,surprise,
can anyone tell,surprise,
can someone tell,surprise,
can this really,surprise,
cannot believe,surprise,
cant believe,surprise,
christ,surprise,
christs,surprise,
clueless,surprise,
coincidence,surprise,
confuse,surprise,
confused,surprise,
confuses,surprise,
confusing,surprise,
could anyone tell,surprise,
could someone tell,surprise,
could this really,surprise,
cray,surprise,
craziness,surprise,
crazy,surprise,
curiosity,surprise,
curious,surprise,
decoy,surprise,
did this really,surprise,
dismayed,surprise,
does anyone know,surprise,
does someone know,surprise,
does this really,surprise,
dumbfound,surprise,
dumbfounded,surprise,
dumbstricken,surprise,
dumbstruck,surprise,
dumfounded,surprise,
eager,surprise,
escalated quickly,surprise,
excavation,surprise,
exigent,surprise,
fascination,surprise,
flabbergasted,surprise,
gee,surprise,
geez,surprise,
god,surprise,
good god,surprise,
good lord,surprise,
goodness,surprise,
gosh,surprise,
grotesque,surprise,
guessing,surprise,
holy,surprise,
holy moly,surprise,
holyshit,surprise,
hypothesis,surprise,
i cant see,surprise,
i guess,surprise,
i wonder,surprise,
impossibility,surprise,
impossible,surprise,
improbability,surprise,
improbable,surprise,
inaffable,surprise,
incident,surprise,
incontinence,surprise,
incredibility,surprise,
incredulity,surprise,
inexpressible,surprise,
insane,surprise,
insanely,surprise,
insanity,surprise,
interesting close,surprise,
is this really,surprise,
jaw dropping,surprise,
jeez,surprise,
jesus,surprise,
just a guess,surprise,
lets see,surprise,
look weird,surprise,
looks weird,surprise,
looney,surprise,
loonies,surprise,
loony,surprise,
lord,surprise,
ludicrous,surprise,
lunacy,surprise,
magically,surprise,
magician,surprise,
mimicry,surprise,
moly,surprise,
never saw,surprise,
never see,surprise,
never seen,surprise,
no clue,surprise,
no idea,surprise,
no sense,surprise,
no way,surprise,
nonobvious,surprise,
nonsensical,surprise,
not expect,surprise,
not expected,surprise,
not foresee,surprise,
not make sense,surprise,
not sure,surprise,
nutcase,surprise,
nuts,surprise,
nutz,surprise,
odd price,surprise,
oh boy,surprise,
oh snap,surprise,
ohboy,surprise,
ohh,surprise,
ohmy,surprise,
omfg,surprise,
omg,surprise,
oops,surprise,
perchance,surprise,
perplex,surprise,
perplexed,surprise,
phew,surprise,
puzzle,surprise,
puzzled,surprise,
puzzles,surprise,
raffle,surprise,
rapid,surprise,
really think,surprise,
really thought,surprise,
riddle,surprise,
ridiculous,surprise,
ridiculously,surprise,
rlly,surprise,
sally,surprise,
secrecy,surprise,
senseless,surprise,
seriously,surprise,
shocked,surprise,
shocker,surprise,
shocking,surprise,
shocks,surprise,
shook,surprise,
somatic,surprise,
sounds weird,surprise,
speechless,surprise,
stare,surprise,
startled,surprise,
startles,surprise,
stound,surprise,
strange,surprise,
strangest,surprise,
stunner,surprise,
stunning,surprise,
stupefied,surprise,
surprisal,surprise,
surprises,surprise,
surreal,surprise,
than expected,surprise,
uh oh,surprise,
unbelievable,surprise,
unfathomable,surprise,
unguarded,surprise,
unintentional,surprise,
unlikely,surprise,
unreal,surprise,
unsuggested,surprise,
unthinkable,surprise,
unusual,surprise,
unusually,surprise,
unutterable,surprise,
wanna know,surprise,
want to know,surprise,
was this really,surprise,
weird,surprise,
weird market,surprise,
weird price,surprise,
wft,surprise,
what happen,surprise,
what happened,surprise,
what is news,surprise,
what is this,surprise,
what is with,surprise,
what news,surprise,
what the heck,surprise,
what the hell,surprise,
whats going on,surprise,
where did you,surprise,
whew,surprise,
whoa,surprise,
whoops,surprise,
why,surprise,
will this really,surprise,
wizard,surprise,
wow,surprise,
wowza,surprise,
wtf,surprise,
astonishedface,surprise_emojis,
confusedface,surprise_emojis,
dizzy,surprise_emojis,
dizzyface,surprise_emojis,
facewithopenmouth,surprise_emojis,
facewithraisedeyebrow,surprise_emojis,
flushedface,surprise_emojis,
personshrugging,surprise_emojis,
questionmark,surprise_emojis,
surprisedface,surprise_emojis,
thinkingface,surprise_emojis,
zanyface,surprise_emojis,
